JAN,商品番号,SYS,分類コード,メーカー,商品名,商品説明,定価,定価（税込）,ブランドコード,仕入先コード,仕切
8051811409195,YSNZ0018.3,26150392,3002,KYT ケイワイティ,NZ RACE CARBON COMPETITION RED／E06 ヘルメット,【カラー】<br />COMPETITION RED<br /><br />【材質】<br />シェル：トライファイバーコンポジット<br />バイザー：ポリカーボネート<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S，M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING，NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD，AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,70000,77000,2184,B23,45500
8051811409201,YSNZ0018.4,26150393,3002,KYT ケイワイティ,NZ RACE CARBON COMPETITION RED／E06 ヘルメット,【カラー】<br />COMPETITION RED<br /><br />【材質】<br />シェル：トライファイバーコンポジット<br />バイザー：ポリカーボネート<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S，M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING，NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD，AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,70000,77000,2184,B23,45500
8051811409218,YSNZ0018.5,26150394,3002,KYT ケイワイティ,NZ RACE CARBON COMPETITION RED／E06 ヘルメット,【カラー】<br />COMPETITION RED<br /><br />【材質】<br />シェル：トライファイバーコンポジット<br />バイザー：ポリカーボネート<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S，M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING，NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD，AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,70000,77000,2184,B23,45500
8051811409225,YSNZ0018.6,26150395,3002,KYT ケイワイティ,NZ RACE CARBON COMPETITION RED／E06 ヘルメット,【カラー】<br />COMPETITION RED<br /><br />【材質】<br />シェル：トライファイバーコンポジット<br />バイザー：ポリカーボネート<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S，M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING，NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD，AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,70000,77000,2184,B23,45500
8990800027104,YANFXVR0,26152447,3018,KYT ケイワイティ,NZ RACE／NF／NX VISOR,■ヘルメットシールド<br />,9000,9900,2184,B23,5850
8990800029603,YAKXXVR0,26152448,3018,KYT ケイワイティ,KX-1 RACE GP VISOR,■ヘルメットシールド<br />,17000,18700,2184,B23,11050
8020838320868,YANF0VB0,26486023,3018,KYT ケイワイティ,NZ RACE／NF／NX VISOR,■ヘルメットシールド<br />,9000,9900,2184,B23,5850
8020838320899,YANF0VO0,26486024,3018,KYT ケイワイティ,NZ RACE／NF／NX VISOR,■ヘルメットシールド<br />,9000,9900,2184,B23,5850
8020838320912,YANF0VT0,26486025,3018,KYT ケイワイティ,NZ RACE／NF／NX VISOR,■ヘルメットシールド<br />,7000,7700,2184,B23,4550
8020838371143,YAKX0VB0,26486026,3018,KYT ケイワイティ,KX-1 RACE GP VISOR,■ヘルメットシールド<br />,17000,18700,2184,B23,11050
8020838371174,YAKX0VO0,26486027,3018,KYT ケイワイティ,KX-1 RACE GP VISOR,■ヘルメットシールド<br />,17000,18700,2184,B23,11050
8020838395491,Y6NZX031.2,26497931,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838395507,Y6NZX031.3,26497932,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838395514,Y6NZX031.4,26497933,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838395521,Y6NZX031.5,26497934,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838395538,Y6NZX031.6,26497935,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838395545,Y6NZX031.7,26497936,3002,KYT ケイワイティ,NZ RACE CARBON FORGED GLOSSY［カーボンフォージド］ヘルメット,カラー：CARBON FORGED GLOSSY<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br /><br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,80000,88000,2184,B23,52000
8020838384068,Y6SK0016.3,26514444,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT LIGHT BLUE/RED [ハイパーフロー マットライトブルー／レッド］,カラー：HYPERFLOW MATT LIGHT BLUE/RED<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384075,Y6SK0016.4,26514445,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT LIGHT BLUE/RED [ハイパーフロー マットライトブルー／レッド］,カラー：HYPERFLOW MATT LIGHT BLUE/RED<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384082,Y6SK0016.5,26514446,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT LIGHT BLUE/RED [ハイパーフロー マットライトブルー／レッド］,カラー：HYPERFLOW MATT LIGHT BLUE/RED<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384099,Y6SK0016.6,26514447,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT LIGHT BLUE/RED [ハイパーフロー マットライトブルー／レッド］,カラー：HYPERFLOW MATT LIGHT BLUE/RED<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384129,YSSK0017.3,26514448,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT GREY／ORANGE [ハイパーフロー マットグレー／オレンジ］,カラー：HYPERFLOW MATT GREY/ORANGE<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384136,YSSK0017.4,26514449,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT GREY／ORANGE [ハイパーフロー マットグレー／オレンジ］,カラー：HYPERFLOW MATT GREY/ORANGE<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384143,YSSK0017.5,26514450,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT GREY／ORANGE [ハイパーフロー マットグレー／オレンジ］,カラー：HYPERFLOW MATT GREY/ORANGE<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838384150,YSSK0017.6,26514451,3006,KYT ケイワイティ,SKYHAWK  [スカイホーク］HYPERFLOW MATT GREY／ORANGE [ハイパーフロー マットグレー／オレンジ］,カラー：HYPERFLOW MATT GREY/ORANGE<br />【材質】シェル：トリカーボコファイバー<br />【規格】ECE 22-06・MFJ公認<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
